,p,q,f
5584,0.5585585585585585,0.4244244244244244,1.0
6341,0.18218218218218218,0.2702702702702703,0.2222222222222222
2791,0.3123123123123123,0.11411411411411411,0.0
8976,0.17317317317317318,0.9099099099099099,0.8888888888888888
1025,0.6086086086086087,0.46346346346346345,0.3333333333333333
3287,0.1031031031031031,0.21021021021021022,0.4444444444444444
5095,0.8178178178178178,0.36436436436436437,0.4444444444444444
855,0.8428428428428428,0.11211211211211211,0.4444444444444444
5839,0.4594594594594595,0.16216216216216217,0.3333333333333333
6361,0.6046046046046046,0.021021021021021023,0.6666666666666666
5828,0.7607607607607607,0.3613613613613614,0.0
5870,0.4344344344344344,0.44744744744744747,0.7777777777777778
2455,0.7717717717717718,0.4724724724724725,0.5555555555555556
5750,0.4594594594594595,0.5375375375375375,0.7777777777777778
5830,0.22322322322322322,0.98998998998999,0.7777777777777778
436,0.22622622622622623,0.1061061061061061,0.0
2254,0.1881881881881882,0.5955955955955956,0.5555555555555556
2549,0.928928928928929,0.8708708708708709,0.5555555555555556
8129,0.2832832832832833,0.16416416416416416,0.7777777777777778
1994,0.5085085085085085,0.8208208208208209,0.4444444444444444
3182,0.7807807807807807,0.8538538538538538,0.0
1011,0.31431431431431434,0.001001001001001001,0.7777777777777778
3158,0.33633633633633636,0.8388388388388388,0.8888888888888888
2947,0.01701701701701702,0.8188188188188188,1.0
6584,0.7757757757757757,0.7997997997997998,0.0
6443,0.11311311311311312,0.5075075075075075,0.2222222222222222
475,0.4974974974974975,0.30430430430430433,0.2222222222222222
6416,0.5685685685685685,0.05005005005005005,1.0
1251,0.6126126126126126,0.32432432432432434,0.3333333333333333
7523,0.6976976976976977,0.11011011011011011,0.1111111111111111
9448,0.6126126126126126,0.06706706706706707,0.1111111111111111
4255,0.024024024024024024,0.4184184184184184,0.7777777777777778
7695,0.7527527527527528,0.34134134134134136,1.0
9221,0.8408408408408409,0.5815815815815816,0.5555555555555556
9366,0.07107107107107107,0.45045045045045046,0.7777777777777778
8660,0.5475475475475475,0.46146146146146144,0.7777777777777778
6014,0.8598598598598599,0.36936936936936937,0.7777777777777778
4181,0.17317317317317318,0.8338338338338338,1.0
4542,0.5805805805805806,0.23523523523523523,0.5555555555555556
3576,0.5595595595595596,0.7277277277277278,0.3333333333333333
6803,0.26426426426426425,0.05005005005005005,0.3333333333333333
5971,0.9329329329329329,0.7607607607607607,0.3333333333333333
8502,0.7997997997997998,0.062062062062062065,0.4444444444444444
4773,0.7887887887887888,0.3973973973973974,0.7777777777777778
6858,0.3953953953953954,0.4024024024024024,0.1111111111111111
7289,0.6546546546546547,0.08308308308308308,0.8888888888888888
2828,0.2042042042042042,0.5085085085085085,0.8888888888888888
9640,0.10510510510510511,0.8738738738738738,0.1111111111111111
7316,0.3863863863863864,0.7357357357357357,0.1111111111111111
9922,0.16116116116116116,0.9579579579579579,0.1111111111111111
115,0.4024024024024024,0.5135135135135135,0.0
7084,0.9719719719719719,0.8638638638638638,0.3333333333333333
2777,0.5145145145145145,0.8088088088088088,0.8888888888888888
6930,0.3333333333333333,0.7337337337337337,0.4444444444444444
2605,0.3993993993993994,0.024024024024024024,0.5555555555555556
2577,0.24324324324324326,0.6306306306306306,0.8888888888888888
7681,0.4014014014014014,0.7987987987987988,0.8888888888888888
6053,0.7657657657657657,0.2862862862862863,0.7777777777777778
9000,0.13913913913913914,0.3793793793793794,0.4444444444444444
1963,0.46846846846846846,0.2932932932932933,0.1111111111111111
4428,0.06306306306306306,0.8468468468468469,0.6666666666666666
3610,0.36736736736736736,0.14814814814814814,0.2222222222222222
9723,0.948948948948949,0.7457457457457457,0.3333333333333333
2967,0.5115115115115115,0.5795795795795796,0.3333333333333333
1088,0.7627627627627628,0.024024024024024024,0.1111111111111111
3180,0.993993993993994,0.8918918918918919,0.8888888888888888
2614,0.9679679679679679,0.04804804804804805,1.0
7272,0.7887887887887888,0.5785785785785785,0.8888888888888888
7271,0.26926926926926925,0.978978978978979,0.6666666666666666
7359,0.7677677677677678,0.9109109109109109,0.1111111111111111
5216,0.6336336336336337,0.07207207207207207,0.1111111111111111
4774,0.6966966966966966,0.48348348348348347,0.7777777777777778
5375,0.24324324324324326,0.45645645645645644,0.3333333333333333
5576,0.4124124124124124,0.5575575575575575,0.1111111111111111
8340,0.5655655655655656,0.12512512512512514,0.3333333333333333
6824,0.7507507507507507,0.34034034034034033,0.8888888888888888
3960,0.45545545545545546,0.09509509509509509,0.2222222222222222
3087,0.08008008008008008,0.057057057057057055,1.0
2688,0.39039039039039036,0.23223223223223224,0.5555555555555556
6320,0.8318318318318318,0.09309309309309309,0.5555555555555556
8785,0.11711711711711711,0.5165165165165165,0.2222222222222222
5982,0.7817817817817818,0.43043043043043044,0.8888888888888888
7139,0.92992992992993,0.18018018018018017,0.0
3293,0.44344344344344344,0.1961961961961962,0.1111111111111111
1253,0.1091091091091091,0.9679679679679679,0.0
5208,0.012012012012012012,0.35135135135135137,0.5555555555555556
4689,0.062062062062062065,0.16616616616616617,0.6666666666666666
7624,0.6466466466466466,0.2182182182182182,0.6666666666666666
880,0.8618618618618619,0.6366366366366366,0.7777777777777778
3655,0.44144144144144143,0.19019019019019018,0.6666666666666666
6279,0.9159159159159159,0.4934934934934935,0.1111111111111111
6651,0.42242242242242245,0.7367367367367368,0.6666666666666666
1565,0.26426426426426425,0.964964964964965,1.0
6625,0.11311311311311312,0.12312312312312312,0.0
9276,0.982982982982983,0.5655655655655656,0.0
5449,0.15315315315315314,0.25125125125125125,0.1111111111111111
734,0.7197197197197197,0.11611611611611612,0.8888888888888888
1403,0.987987987987988,0.4594594594594595,0.5555555555555556
5661,0.34034034034034033,0.7317317317317318,0.1111111111111111
8477,0.8098098098098098,0.4084084084084084,0.2222222222222222
1468,0.15015015015015015,0.5985985985985987,0.3333333333333333
2313,0.38738738738738737,0.7787787787787788,0.4444444444444444
1443,0.8628628628628628,0.983983983983984,0.6666666666666666
8491,0.18018018018018017,0.1991991991991992,0.8888888888888888
6138,0.42242242242242245,0.9369369369369369,0.8888888888888888
7402,0.9169169169169169,0.17717717717717718,0.2222222222222222
898,0.7587587587587588,0.43543543543543545,0.1111111111111111
2802,0.8318318318318318,0.91991991991992,0.7777777777777778
4251,0.5965965965965966,0.4264264264264264,0.1111111111111111
7790,0.8878878878878879,0.9069069069069069,0.3333333333333333
6478,0.5215215215215215,0.6216216216216216,0.5555555555555556
1494,0.7037037037037037,0.36036036036036034,0.1111111111111111
8977,0.6956956956956957,0.35435435435435436,0.2222222222222222
40,0.5655655655655656,0.9219219219219219,0.5555555555555556
8775,0.8328328328328328,0.7957957957957958,0.1111111111111111
8813,0.23423423423423423,0.7167167167167167,0.6666666666666666
7672,0.2042042042042042,0.3783783783783784,0.2222222222222222
3271,0.9159159159159159,0.3933933933933934,0.4444444444444444
292,0.6796796796796797,0.6346346346346347,0.5555555555555556
2451,0.8848848848848849,0.35435435435435436,0.0
6272,0.8598598598598599,0.0980980980980981,1.0
6435,0.036036036036036036,0.7487487487487487,0.6666666666666666
7451,0.3163163163163163,0.5295295295295295,0.5555555555555556
3495,0.16316316316316315,0.006006006006006006,0.0
2210,0.3763763763763764,0.5415415415415415,0.7777777777777778
563,0.12312312312312312,0.4244244244244244,0.7777777777777778
6644,0.3743743743743744,0.15515515515515516,0.2222222222222222
3766,0.0,0.35835835835835833,0.6666666666666666
6429,0.4364364364364364,0.8498498498498499,0.3333333333333333
9842,0.9719719719719719,0.9049049049049049,0.0
1331,0.9379379379379379,0.5905905905905906,0.0
2272,0.6366366366366366,0.13513513513513514,0.5555555555555556
6114,0.6786786786786787,0.04504504504504504,0.3333333333333333
3985,0.06606606606606606,0.07307307307307308,0.3333333333333333
4442,0.26626626626626626,0.2122122122122122,0.3333333333333333
9112,0.03903903903903904,0.5635635635635635,0.1111111111111111
928,0.8478478478478478,0.1891891891891892,0.1111111111111111
4366,0.5505505505505506,0.8058058058058059,1.0
7816,0.7347347347347347,0.954954954954955,0.0
3869,0.4084084084084084,0.3053053053053053,1.0
2507,0.2872872872872873,0.3053053053053053,0.8888888888888888
5386,0.4344344344344344,0.23723723723723725,0.5555555555555556
3068,0.14314314314314314,0.18518518518518517,0.6666666666666666
5233,0.4994994994994995,0.5985985985985987,0.3333333333333333
5639,0.8738738738738738,0.5855855855855856,0.2222222222222222
6611,0.02902902902902903,0.1921921921921922,0.4444444444444444
7786,0.6556556556556556,0.5055055055055055,0.1111111111111111
6982,0.14914914914914915,0.012012012012012012,0.7777777777777778
4584,0.9329329329329329,0.5315315315315315,0.8888888888888888
7397,0.3163163163163163,0.5445445445445446,0.4444444444444444
6956,0.8608608608608609,0.3883883883883884,0.5555555555555556
4735,0.4924924924924925,0.014014014014014014,0.4444444444444444
589,0.5955955955955956,0.5615615615615616,1.0
9484,0.0890890890890891,0.7267267267267268,0.7777777777777778
4500,0.33933933933933935,0.35735735735735735,0.3333333333333333
9832,0.5225225225225225,0.44044044044044045,0.3333333333333333
4754,0.5615615615615616,0.1031031031031031,0.6666666666666666
5144,0.8318318318318318,0.7267267267267268,0.1111111111111111
2097,0.2672672672672673,0.16116116116116116,0.6666666666666666
8101,0.14314314314314314,0.22422422422422422,1.0
7942,0.04604604604604605,0.15415415415415415,0.2222222222222222
2116,0.8798798798798799,0.0,1.0
7965,0.5815815815815816,0.5585585585585585,1.0
4666,0.013013013013013013,0.4144144144144144,0.4444444444444444
3252,0.7167167167167167,0.8958958958958959,0.1111111111111111
1931,0.1111111111111111,0.2732732732732733,0.2222222222222222
2722,0.08608608608608609,0.6306306306306306,0.5555555555555556
7933,0.7697697697697697,0.35535535535535534,1.0
6548,0.8058058058058059,0.6396396396396397,0.6666666666666666
9892,0.6666666666666666,0.7917917917917918,0.1111111111111111
2514,0.924924924924925,0.35835835835835833,0.0
3076,0.5935935935935935,0.27627627627627627,0.6666666666666666
1788,0.3833833833833834,0.04804804804804805,0.1111111111111111
6356,0.33733733733733734,0.36036036036036034,0.8888888888888888
2335,0.5945945945945946,0.5085085085085085,0.5555555555555556
2,0.12412412412412413,0.2922922922922923,0.3333333333333333
2072,0.7807807807807807,0.6526526526526526,0.3333333333333333
2698,0.1891891891891892,0.29429429429429427,0.0
5060,0.4694694694694695,0.34234234234234234,0.4444444444444444
9999,0.25125125125125125,0.19019019019019018,0.5555555555555556
4715,0.1841841841841842,0.7197197197197197,1.0
3485,0.5535535535535535,0.22122122122122123,0.1111111111111111
7544,0.6646646646646647,0.7497497497497497,0.1111111111111111
5844,0.6896896896896897,0.8798798798798799,0.4444444444444444
3478,0.01701701701701702,0.7657657657657657,0.4444444444444444
9618,0.12212212212212212,0.23723723723723725,0.1111111111111111
6467,0.021021021021021023,0.6796796796796797,0.3333333333333333
7204,0.055055055055055056,0.3943943943943944,0.4444444444444444
8490,0.30930930930930933,0.1021021021021021,0.0
6479,0.0960960960960961,0.6956956956956957,0.8888888888888888
171,0.0970970970970971,0.17217217217217218,0.0
6286,0.6096096096096096,0.12612612612612611,0.1111111111111111
8427,0.5875875875875876,0.037037037037037035,0.7777777777777778
6581,0.6446446446446447,0.7797797797797797,0.5555555555555556
5643,0.1891891891891892,0.2952952952952953,0.7777777777777778
3544,0.5415415415415415,0.91991991991992,0.7777777777777778
3201,0.05905905905905906,0.07007007007007007,1.0
824,0.7417417417417418,0.908908908908909,0.4444444444444444
8771,0.7097097097097097,0.29429429429429427,0.0
952,0.5325325325325325,0.2862862862862863,0.7777777777777778
6433,0.17717717717717718,0.998998998998999,0.6666666666666666
3067,0.13613613613613615,0.7217217217217218,0.0
5041,0.6086086086086087,0.9679679679679679,0.2222222222222222
7135,0.6506506506506506,0.2602602602602603,0.0
9065,0.9429429429429429,0.6996996996996997,0.1111111111111111
6920,0.8408408408408409,0.960960960960961,0.5555555555555556
1063,0.6696696696696697,0.17717717717717718,0.2222222222222222
6405,0.45045045045045046,0.9579579579579579,0.6666666666666666
6662,0.4744744744744745,0.7087087087087087,0.1111111111111111
1698,0.36236236236236236,0.2822822822822823,0.8888888888888888
6599,0.27627627627627627,0.8238238238238238,0.7777777777777778
3110,0.8288288288288288,0.24724724724724725,0.0
1988,0.8508508508508509,0.980980980980981,0.4444444444444444
2432,0.5325325325325325,0.9619619619619619,0.4444444444444444
8735,0.7027027027027027,0.98998998998999,0.7777777777777778
428,0.6016016016016016,0.8088088088088088,0.3333333333333333
6873,0.21021021021021022,0.7907907907907908,0.3333333333333333
8359,0.3203203203203203,0.07307307307307308,0.0
3059,0.9059059059059059,0.06306306306306306,0.5555555555555556
1797,0.3433433433433433,0.1031031031031031,0.3333333333333333
9322,0.035035035035035036,0.6536536536536537,0.2222222222222222
8431,0.8028028028028028,0.7307307307307307,0.0
5909,0.6116116116116116,0.4894894894894895,0.5555555555555556
3989,0.943943943943944,0.8548548548548549,1.0
1174,0.9309309309309309,0.8978978978978979,0.4444444444444444
4895,0.94994994994995,0.6506506506506506,0.2222222222222222
6897,0.4984984984984985,0.7277277277277278,0.0
8588,0.055055055055055056,0.12112112112112113,1.0
9023,0.8768768768768769,1.0,0.5555555555555556
19,0.7427427427427428,0.5995995995995996,0.5555555555555556
6742,0.5805805805805806,0.43543543543543545,0.0
731,0.4944944944944945,0.5925925925925926,0.2222222222222222
2938,0.6436436436436437,0.7497497497497497,0.5555555555555556
7119,0.7547547547547547,0.6476476476476476,0.3333333333333333
6983,0.3763763763763764,0.5795795795795796,0.4444444444444444
8379,0.46346346346346345,0.8278278278278278,0.2222222222222222
105,0.948948948948949,0.0980980980980981,0.2222222222222222
8708,0.5715715715715716,0.8438438438438438,0.4444444444444444
9069,0.17717717717717718,0.5045045045045045,1.0
7980,0.11511511511511512,0.22922922922922923,0.0
226,0.46846846846846846,0.6706706706706707,1.0
385,0.6016016016016016,0.22622622622622623,0.6666666666666666
4262,0.7097097097097097,0.3943943943943944,0.1111111111111111
5991,0.7427427427427428,0.6376376376376376,0.5555555555555556
5994,0.11911911911911911,0.9409409409409409,0.5555555555555556
8642,0.3983983983983984,0.4804804804804805,0.0
5146,0.25325325325325326,0.008008008008008008,0.0
9534,0.27927927927927926,0.8518518518518519,1.0
5136,0.4344344344344344,0.968968968968969,0.5555555555555556
7742,0.4174174174174174,0.22122122122122123,0.1111111111111111
9865,0.26226226226226224,0.7397397397397397,0.6666666666666666
7726,0.08508508508508508,0.12112112112112113,0.5555555555555556
2207,0.03403403403403404,0.6356356356356356,0.1111111111111111
2753,0.9009009009009009,0.03003003003003003,0.3333333333333333
9843,0.7067067067067067,0.2602602602602603,0.0
4963,0.8408408408408409,0.003003003003003003,0.4444444444444444
9827,0.46846846846846846,0.934934934934935,0.3333333333333333
4683,0.16116116116116116,0.05205205205205205,0.6666666666666666
7227,0.8298298298298298,0.005005005005005005,0.2222222222222222
9263,0.43243243243243246,0.3893893893893894,0.7777777777777778
7709,0.5875875875875876,0.978978978978979,1.0
9566,0.45845845845845845,0.5495495495495496,0.2222222222222222
4108,0.6556556556556556,0.04604604604604605,0.3333333333333333
8753,0.7937937937937938,0.45045045045045046,1.0
4340,0.34734734734734735,0.3123123123123123,0.6666666666666666
3494,0.12712712712712712,0.5525525525525525,0.3333333333333333
3510,0.13013013013013014,0.7907907907907908,0.3333333333333333
4355,0.7337337337337337,0.3733733733733734,0.8888888888888888
6547,0.6566566566566566,0.8138138138138138,0.5555555555555556
7171,0.32932932932932935,0.6806806806806807,0.2222222222222222
6287,0.8688688688688688,0.22122122122122123,0.4444444444444444
9517,0.8438438438438438,0.9769769769769769,0.8888888888888888
484,0.6236236236236237,0.24924924924924924,0.1111111111111111
9020,0.1971971971971972,0.0970970970970971,0.6666666666666666
7941,0.5335335335335335,0.46046046046046046,0.3333333333333333
4993,0.4974974974974975,0.5685685685685685,0.2222222222222222
9687,0.7427427427427428,0.20520520520520522,0.8888888888888888
4965,0.07407407407407407,0.15815815815815815,1.0
4449,0.04004004004004004,0.6876876876876877,0.4444444444444444
6679,0.15615615615615616,0.8488488488488488,0.8888888888888888
8137,0.960960960960961,0.062062062062062065,0.7777777777777778
9206,0.6696696696696697,0.8918918918918919,0.3333333333333333
4673,0.25225225225225223,0.8308308308308309,0.2222222222222222
7823,0.2032032032032032,0.3883883883883884,0.5555555555555556
7686,0.5565565565565566,0.44744744744744747,0.8888888888888888
890,0.6846846846846847,0.6886886886886887,0.6666666666666666
103,0.14714714714714713,0.8948948948948949,0.5555555555555556
5774,0.08808808808808809,0.5615615615615616,0.8888888888888888
3451,0.4314314314314314,0.38538538538538536,0.0
6868,0.6146146146146146,0.3253253253253253,1.0
6059,0.6416416416416416,0.002002002002002002,1.0
3888,0.958958958958959,0.41541541541541543,1.0
1779,0.5875875875875876,0.914914914914915,0.1111111111111111
9788,0.4144144144144144,0.4214214214214214,1.0
342,0.14814814814814814,0.5055055055055055,0.8888888888888888
4179,0.9629629629629629,0.05205205205205205,0.8888888888888888
8820,0.6726726726726727,0.9309309309309309,0.6666666666666666
5949,0.06906906906906907,0.8558558558558559,0.4444444444444444
3867,0.8598598598598599,0.23923923923923923,0.7777777777777778
4028,0.23123123123123124,0.4444444444444444,0.5555555555555556
9959,0.6266266266266266,0.7447447447447447,0.0
3696,0.34434434434434436,0.7347347347347347,0.4444444444444444
5460,0.7467467467467468,0.6826826826826827,1.0
8428,0.6276276276276276,0.06906906906906907,0.0
835,0.6676676676676677,0.7457457457457457,0.3333333333333333
9496,0.7077077077077077,0.4094094094094094,0.5555555555555556
9574,0.2682682682682683,0.5355355355355356,1.0
8571,0.06306306306306306,0.009009009009009009,0.0
8328,0.5985985985985987,0.7937937937937938,0.6666666666666666
5672,0.8708708708708709,0.5505505505505506,0.0
6612,0.4724724724724725,0.7037037037037037,0.2222222222222222
3517,0.8048048048048048,0.6516516516516516,0.7777777777777778
8420,0.3883883883883884,0.7467467467467468,0.3333333333333333
5811,0.4124124124124124,0.9719719719719719,0.0
1866,0.25925925925925924,0.5135135135135135,1.0
172,0.8168168168168168,0.2822822822822823,0.2222222222222222
364,0.8118118118118118,0.6146146146146146,0.8888888888888888
1648,0.21621621621621623,0.5255255255255256,0.8888888888888888
1689,0.6196196196196196,0.035035035035035036,1.0
2875,0.1961961961961962,0.03403403403403404,0.0
6801,0.16016016016016016,0.5645645645645646,0.2222222222222222
3187,0.22722722722722724,0.8858858858858859,1.0
84,0.8138138138138138,0.7137137137137137,0.4444444444444444
5738,0.5335335335335335,0.8668668668668669,0.1111111111111111
4560,0.7797797797797797,0.6556556556556556,0.1111111111111111
9580,0.7107107107107107,0.5865865865865866,0.4444444444444444
6569,0.14914914914914915,0.05105105105105105,0.2222222222222222
9920,0.5395395395395396,0.4674674674674675,0.7777777777777778
989,0.3863863863863864,0.8178178178178178,1.0
9822,0.973973973973974,0.8418418418418419,0.7777777777777778
6524,0.8288288288288288,0.32232232232232233,0.0
8127,0.31431431431431434,0.6346346346346347,0.4444444444444444
5478,0.6046046046046046,0.5005005005005005,1.0
1781,0.4924924924924925,0.4064064064064064,0.4444444444444444
7189,0.7417417417417418,0.3063063063063063,0.0
6968,0.997997997997998,0.985985985985986,0.3333333333333333
9418,0.96996996996997,0.6016016016016016,0.2222222222222222
5754,0.6286286286286287,0.8208208208208209,0.4444444444444444
2358,0.4644644644644645,0.6346346346346347,0.7777777777777778
7897,0.6876876876876877,0.2552552552552553,0.0
4522,0.5035035035035035,0.6166166166166166,0.8888888888888888
8768,0.06006006006006006,0.3733733733733734,0.2222222222222222
5894,0.9159159159159159,0.8878878878878879,0.5555555555555556
451,0.6576576576576577,0.22922922922922923,0.7777777777777778
6050,0.43843843843843844,0.6476476476476476,0.1111111111111111
1106,0.031031031031031032,0.07707707707707707,0.6666666666666666
1910,0.35535535535535534,0.3973973973973974,0.7777777777777778
6925,0.8118118118118118,0.25825825825825827,0.5555555555555556
5903,0.26326326326326327,0.9049049049049049,0.8888888888888888
7854,0.6786786786786787,0.7487487487487487,0.2222222222222222
791,0.998998998998999,0.16716716716716717,0.8888888888888888
6571,0.9209209209209209,0.986986986986987,0.0
4873,0.6436436436436437,0.06106106106106106,0.8888888888888888
2831,0.7017017017017017,0.46646646646646645,0.0
2920,0.07007007007007007,0.8408408408408409,0.0
9407,0.6856856856856857,0.3913913913913914,0.3333333333333333
1512,0.987987987987988,0.1931931931931932,0.7777777777777778
3205,0.5745745745745746,0.7837837837837838,0.5555555555555556
6765,0.6636636636636637,0.13713713713713713,0.5555555555555556
5396,0.13213213213213212,0.031031031031031032,0.4444444444444444
7975,0.32432432432432434,0.025025025025025027,0.8888888888888888
8212,0.6126126126126126,0.9629629629629629,0.4444444444444444
7396,0.8598598598598599,0.2132132132132132,0.2222222222222222
1509,0.10810810810810811,0.2552552552552553,0.8888888888888888
777,0.982982982982983,0.5505505505505506,0.6666666666666666
9526,0.12712712712712712,0.44344344344344344,0.7777777777777778
2705,0.943943943943944,0.5045045045045045,0.0
8393,0.4994994994994995,0.35235235235235235,0.2222222222222222
2774,0.8848848848848849,0.33233233233233234,0.7777777777777778
165,0.7237237237237237,0.21121121121121122,0.2222222222222222
4909,0.8008008008008008,0.25325325325325326,0.0
7002,0.6446446446446447,0.4644644644644645,0.5555555555555556
8079,0.987987987987988,0.5865865865865866,0.3333333333333333
8319,0.8298298298298298,0.6896896896896897,0.8888888888888888
3782,0.44544544544544545,0.013013013013013013,0.8888888888888888
1353,0.978978978978979,0.7387387387387387,0.4444444444444444
1498,0.028028028028028028,0.38738738738738737,0.5555555555555556
696,0.28128128128128127,0.23223223223223224,0.8888888888888888
2914,0.6186186186186187,0.7127127127127127,0.1111111111111111
9068,0.31431431431431434,0.26626626626626626,0.3333333333333333
3878,0.7077077077077077,0.13613613613613615,1.0
6551,0.3533533533533533,0.3973973973973974,0.4444444444444444
7952,0.8238238238238238,0.8968968968968969,0.5555555555555556
1095,0.19519519519519518,0.5225225225225225,1.0
4343,0.4694694694694695,0.3633633633633634,0.6666666666666666
9404,0.48148148148148145,0.3713713713713714,0.3333333333333333
2732,0.5265265265265265,0.3433433433433433,0.7777777777777778
2877,0.10510510510510511,0.48348348348348347,0.1111111111111111
9915,0.22722722722722724,0.8258258258258259,0.0
6835,0.037037037037037035,0.958958958958959,0.6666666666666666
8366,0.05105105105105105,0.5385385385385385,1.0
1313,0.8148148148148148,0.6356356356356356,0.8888888888888888
2133,0.18118118118118118,0.3663663663663664,0.0
3845,0.7417417417417418,0.943943943943944,0.2222222222222222
9147,0.2222222222222222,0.5555555555555556,0.4444444444444444
7912,0.2902902902902903,0.9369369369369369,0.3333333333333333
6973,0.6476476476476476,0.3743743743743744,0.7777777777777778
6669,0.7387387387387387,0.16616616616616617,0.2222222222222222
59,0.13213213213213212,0.16516516516516516,0.3333333333333333
2991,0.0,0.6616616616616616,0.8888888888888888
4512,0.7187187187187187,0.973973973973974,1.0
9073,0.12812812812812813,0.031031031031031032,0.4444444444444444
56,0.7427427427427428,0.016016016016016016,0.0
3609,0.92992992992993,0.7257257257257257,0.8888888888888888
6943,0.24724724724724725,0.8198198198198198,0.4444444444444444
6538,0.6576576576576577,0.28928928928928926,0.6666666666666666
4552,0.1091091091091091,0.42742742742742745,0.5555555555555556
1074,0.04004004004004004,0.3613613613613614,0.3333333333333333
3345,0.4074074074074074,0.5035035035035035,1.0
2001,0.4084084084084084,0.14414414414414414,0.0
194,0.6136136136136137,0.44844844844844844,0.3333333333333333
5831,0.26626626626626626,0.978978978978979,0.4444444444444444
4771,0.9279279279279279,0.7377377377377378,0.4444444444444444
3329,0.978978978978979,0.01701701701701702,0.0
9554,0.5435435435435435,0.005005005005005005,0.0
5166,0.7087087087087087,0.7867867867867868,0.8888888888888888
8430,0.05905905905905906,0.8948948948948949,0.2222222222222222
685,0.2122122122122122,0.3533533533533533,1.0
6750,0.7687687687687688,0.3433433433433433,0.5555555555555556
3194,0.3663663663663664,0.4394394394394394,0.6666666666666666
232,0.5495495495495496,0.12712712712712712,0.5555555555555556
8922,0.44344344344344344,0.7017017017017017,0.8888888888888888
7086,0.6126126126126126,0.990990990990991,0.6666666666666666
7843,0.3173173173173173,0.38238238238238237,0.5555555555555556
9293,0.7957957957957958,0.0920920920920921,0.2222222222222222
3940,0.04804804804804805,0.7447447447447447,0.8888888888888888
7310,0.7127127127127127,0.6206206206206206,0.5555555555555556
2095,0.6976976976976977,0.06906906906906907,0.8888888888888888
8787,0.2132132132132132,0.2822822822822823,0.4444444444444444
8446,0.007007007007007007,0.8288288288288288,0.1111111111111111
2211,0.13713713713713713,0.6526526526526526,0.5555555555555556
2804,0.34134134134134136,0.4084084084084084,0.5555555555555556
8857,0.9769769769769769,0.34234234234234234,0.0
9590,0.6896896896896897,0.7047047047047047,1.0
4277,0.6576576576576577,0.46346346346346345,0.6666666666666666
9324,0.8248248248248248,0.7827827827827828,0.4444444444444444
4134,0.7767767767767768,0.8498498498498499,0.0
3237,0.42742742742742745,0.44844844844844844,0.2222222222222222
3761,0.3973973973973974,0.5235235235235235,0.3333333333333333
8701,0.04804804804804805,1.0,0.0
3386,0.98998998998999,0.6856856856856857,0.2222222222222222
8738,0.8768768768768769,0.33633633633633636,0.7777777777777778
1061,0.6916916916916916,0.8138138138138138,0.4444444444444444
6257,0.2732732732732733,0.8488488488488488,0.2222222222222222
602,0.6576576576576577,0.9719719719719719,0.7777777777777778
9873,0.7657657657657657,0.2132132132132132,0.6666666666666666
6534,0.8238238238238238,0.17317317317317318,0.4444444444444444
5482,0.06006006006006006,0.0890890890890891,0.5555555555555556
8290,0.35135135135135137,0.001001001001001001,0.1111111111111111
716,0.05905905905905906,0.975975975975976,0.3333333333333333
423,0.6686686686686687,0.23423423423423423,0.3333333333333333
6163,0.7427427427427428,0.973973973973974,1.0
3583,0.6666666666666666,0.5105105105105106,0.1111111111111111
7110,0.6806806806806807,0.3783783783783784,0.6666666666666666
6419,0.021021021021021023,0.994994994994995,0.6666666666666666
9084,0.28928928928928926,0.8318318318318318,0.4444444444444444
2922,0.7407407407407407,0.983983983983984,0.0
5366,0.8578578578578578,0.5825825825825826,1.0
6458,0.5475475475475475,0.14014014014014015,0.7777777777777778
2584,0.7407407407407407,0.3133133133133133,0.4444444444444444
4976,0.22122122122122123,0.44644644644644643,0.8888888888888888
6683,0.2732732732732733,0.5485485485485485,0.0
345,0.8288288288288288,0.14914914914914915,0.6666666666666666
5105,0.4074074074074074,0.5015015015015015,0.3333333333333333
1170,0.14614614614614616,0.28428428428428426,0.4444444444444444
9124,0.4194194194194194,0.7267267267267268,0.5555555555555556
5700,0.5595595595595596,0.7027027027027027,0.1111111111111111
614,0.6096096096096096,0.5055055055055055,0.8888888888888888
7752,0.5055055055055055,0.982982982982983,0.1111111111111111
7276,0.8578578578578578,0.05905905905905906,0.3333333333333333
2591,0.4294294294294294,0.7787787787787788,0.3333333333333333
5762,0.13413413413413414,0.8578578578578578,0.8888888888888888
3817,0.7687687687687688,0.04004004004004004,0.4444444444444444
3016,0.47347347347347346,0.32732732732732733,0.4444444444444444
4780,0.1921921921921922,0.5405405405405406,0.8888888888888888
8053,0.8128128128128128,0.9459459459459459,1.0
9473,0.9529529529529529,0.42242242242242245,0.5555555555555556
6160,0.7087087087087087,0.7997997997997998,0.0
4872,0.6536536536536537,0.8718718718718719,0.3333333333333333
2221,0.47047047047047047,0.03903903903903904,0.0
7569,0.6986986986986987,0.38538538538538536,0.6666666666666666
4643,0.055055055055055056,0.12212212212212212,0.1111111111111111
4852,0.7987987987987988,0.5285285285285285,0.8888888888888888
1450,0.3763763763763764,0.22622622622622623,0.1111111111111111
2778,0.2672672672672673,0.96996996996997,0.8888888888888888
1575,0.3123123123123123,0.16116116116116116,0.1111111111111111
3899,0.43043043043043044,0.975975975975976,0.8888888888888888
6116,0.7937937937937938,0.3613613613613614,0.3333333333333333
