,p,q,f,out
5070,355,104,9,251
5071,840,441,6,399
5072,840,557,9,283
5073,783,168,9,615
5074,947,112,3,1059
5075,659,169,6,490
5076,52,510,1,562
5077,515,200,2,715
5078,658,593,8,65
5079,982,742,1,1724
5080,401,823,4,1224
5081,87,140,1,227
5082,198,595,8,-397
5083,912,602,8,310
5084,332,114,7,218
5085,402,647,6,-245
5086,341,969,9,-628
5087,171,758,1,929
5088,528,244,3,772
5089,946,939,4,1885
5090,591,89,2,680
5091,454,420,9,34
5092,291,41,10,250
5093,608,528,2,1136
5094,260,95,2,355
5095,240,269,2,509
5096,499,403,5,96
5097,672,599,6,73
5098,902,243,9,659
5099,76,771,9,-695
5100,802,768,6,34
5101,664,567,6,97
5102,611,334,6,277
5103,882,599,8,283
5104,470,553,7,-83
5105,489,743,2,1232
5106,287,881,9,-594
5107,382,671,10,-289
5108,962,673,7,289
5109,369,532,7,-163
5110,874,11,10,863
5111,678,998,10,-320
5112,607,166,4,773
5113,519,963,4,1482
5114,322,641,3,963
5115,438,360,9,78
5116,897,812,5,85
5117,997,466,1,1463
5118,258,171,2,429
5119,0,673,3,673
5120,603,666,5,-63
5121,635,580,4,1215
5122,220,686,2,906
5123,713,37,10,676
5124,526,157,7,369
5125,850,53,7,797
5126,103,434,3,537
5127,289,996,6,-707
5128,649,245,6,404
5129,761,800,1,1561
5130,256,902,1,1158
5131,459,58,10,401
5132,367,443,2,810
5133,297,932,10,-635
5134,645,81,8,564
5135,467,334,2,801
5136,363,849,9,-486
5137,465,651,5,-186
5138,645,706,10,-61
5139,639,995,6,-356
5140,693,26,5,667
5141,490,917,7,-427
5142,568,230,10,338
5143,954,855,9,99
5144,788,905,9,-117
5145,677,949,5,-272
5146,206,973,9,-767
5147,209,937,7,-728
5148,779,404,7,375
5149,663,105,3,768
5150,332,641,7,-309
5151,23,154,5,-131
5152,929,871,4,1800
5153,583,839,8,-256
5154,142,923,1,1065
5155,293,314,10,-21
5156,196,582,8,-386
5157,947,953,6,-6
5158,619,292,7,327
5159,918,754,2,1672
5160,662,313,1,975
5161,16,924,7,-908
5162,753,233,7,520
5163,811,59,5,752
5164,756,798,2,1554
5165,96,439,8,-343
5166,644,626,1,1270
5167,884,922,6,-38
5168,442,289,9,153
5169,880,716,5,164
5170,5,338,7,-333
5171,983,984,5,-1
5172,756,59,9,697
5173,110,492,9,-382
5174,786,255,9,531
5175,434,365,1,799
5176,270,413,3,683
5177,781,233,8,548
5178,918,402,1,1320
5179,871,339,10,532
5180,577,936,8,-359
5181,38,705,4,743
5182,229,144,2,373
5183,392,198,6,194
5184,277,573,1,850
5185,292,699,3,991
5186,534,469,4,1003
5187,126,437,5,-311
5188,970,747,9,223
5189,96,196,6,-100
5190,554,801,1,1355
5191,538,443,9,95
5192,590,351,8,239
5193,204,828,1,1032
5194,443,512,5,-69
5195,44,990,7,-946
5196,583,928,4,1511
5197,825,543,6,282
5198,285,465,9,-180
5199,966,899,8,67
5200,417,796,9,-379
5201,394,123,9,271
5202,29,417,6,-388
5203,243,283,2,526
5204,201,148,4,349
5205,542,284,10,258
5206,409,930,6,-521
5207,666,724,3,1390
5208,551,609,5,-58
5209,575,100,8,475
5210,943,714,5,229
5211,941,439,7,502
5212,924,524,2,1448
5213,891,170,9,721
5214,651,197,10,454
5215,872,473,2,1345
5216,89,581,2,670
5217,818,472,7,346
5218,12,152,3,164
5219,297,412,5,-115
5220,488,238,4,726
5221,524,324,1,848
5222,105,255,6,-150
5223,843,28,6,815
5224,769,536,2,1305
5225,667,217,10,450
5226,568,111,4,679
5227,934,286,4,1220
5228,7,362,3,369
5229,860,88,5,772
5230,466,802,6,-336
5231,773,255,4,1028
5232,995,613,3,1608
5233,216,534,10,-318
5234,371,758,3,1129
5235,668,902,10,-234
5236,994,76,3,1070
5237,421,634,1,1055
5238,900,483,7,417
5239,733,566,8,167
5240,53,572,7,-519
5241,433,997,8,-564
5242,616,623,5,-7
5243,86,235,6,-149
5244,415,933,5,-518
5245,216,301,7,-85
5246,346,541,10,-195
5247,158,162,3,320
5248,729,489,1,1218
5249,810,713,9,97
5250,384,943,3,1327
5251,633,54,8,579
5252,595,174,2,769
5253,720,82,7,638
5254,881,787,9,94
5255,291,204,5,87
5256,129,302,2,431
5257,650,156,10,494
5258,604,635,9,-31
5259,488,938,1,1426
5260,17,972,4,989
5261,639,804,3,1443
5262,813,967,2,1780
5263,734,741,10,-7
5264,266,927,3,1193
5265,304,51,4,355
5266,695,534,3,1229
5267,221,843,7,-622
5268,22,643,2,665
5269,361,325,3,686
5270,280,982,3,1262
5271,851,694,1,1545
5272,277,282,9,-5
5273,579,660,2,1239
5274,867,646,1,1513
5275,901,321,10,580
5276,414,96,10,318
5277,196,635,7,-439
5278,66,372,2,438
5279,726,390,2,1116
5280,754,503,7,251
5281,475,377,10,98
5282,954,332,3,1286
5283,117,180,6,-63
5284,720,831,8,-111
5285,373,850,5,-477
5286,665,788,4,1453
5287,1,542,8,-541
5288,70,820,9,-750
5289,286,63,1,349
5290,657,941,6,-284
5291,783,580,2,1363
5292,241,280,5,-39
5293,164,866,7,-702
5294,372,822,7,-450
5295,553,370,5,183
5296,347,588,10,-241
5297,23,692,9,-669
5298,400,859,2,1259
5299,590,460,4,1050
5300,887,37,8,850
5301,687,805,8,-118
5302,358,669,1,1027
5303,277,967,8,-690
5304,571,723,9,-152
5305,506,119,10,387
5306,676,454,3,1130
5307,797,744,5,53
5308,76,14,7,62
5309,235,364,7,-129
5310,156,100,10,56
5311,808,581,5,227
5312,614,537,9,77
5313,604,731,8,-127
5314,730,602,7,128
5315,27,845,3,872
5316,62,165,6,-103
5317,533,434,10,99
5318,312,148,10,164
5319,962,791,4,1753
5320,143,32,3,175
5321,539,552,4,1091
5322,651,482,3,1133
5323,294,541,9,-247
5324,291,363,5,-72
5325,809,408,9,401
5326,414,203,2,617
5327,27,297,8,-270
5328,313,713,8,-400
5329,596,161,1,757
5330,940,847,10,93
5331,723,721,9,2
5332,792,924,3,1716
5333,480,504,8,-24
5334,47,846,10,-799
5335,336,650,8,-314
5336,89,274,3,363
5337,546,125,4,671
5338,112,273,9,-161
5339,841,919,9,-78
5340,366,582,3,948
5341,693,183,10,510
5342,811,372,6,439
5343,30,936,5,-906
5344,902,799,9,103
5345,234,509,6,-275
5346,351,963,2,1314
5347,293,945,6,-652
5348,610,329,2,939
5349,463,643,7,-180
5350,317,179,7,138
5351,84,397,2,481
5352,459,544,8,-85
5353,371,227,7,144
5354,994,756,2,1750
5355,807,456,10,351
5356,713,464,2,1177
5357,744,20,4,764
5358,914,518,9,396
5359,334,514,3,848
5360,485,742,5,-257
5361,994,135,9,859
5362,659,336,4,995
5363,855,231,2,1086
5364,243,122,1,365
5365,216,679,9,-463
5366,363,338,6,25
5367,147,731,10,-584
5368,573,478,4,1051
5369,711,970,4,1681
5370,421,696,3,1117
5371,615,590,2,1205
5372,454,440,6,14
5373,333,170,7,163
5374,830,307,1,1137
5375,166,249,7,-83
5376,194,701,5,-507
5377,569,286,7,283
5378,168,906,2,1074
5379,499,573,6,-74
5380,153,385,8,-232
5381,694,630,4,1324
5382,719,130,1,849
5383,740,515,2,1255
5384,507,509,4,1016
5385,766,651,4,1417
5386,24,16,10,8
5387,704,560,6,144
5388,950,75,9,875
5389,779,194,5,585
5390,63,873,9,-810
5391,220,218,1,438
5392,72,568,9,-496
5393,552,536,8,16
5394,121,565,4,686
5395,549,172,7,377
5396,201,442,3,643
5397,670,315,7,355
5398,738,362,2,1100
5399,897,586,9,311
5400,477,102,9,375
5401,884,867,9,17
5402,580,935,4,1515
5403,160,275,7,-115
5404,688,878,2,1566
5405,175,231,1,406
5406,651,655,10,-4
5407,54,18,7,36
5408,638,708,9,-70
5409,968,797,3,1765
5410,633,870,3,1503
5411,541,207,4,748
5412,18,815,2,833
5413,110,424,4,534
5414,982,241,1,1223
5415,847,117,3,964
5416,879,66,6,813
5417,942,852,3,1794
5418,142,854,3,996
5419,102,50,3,152
5420,923,209,6,714
5421,59,653,8,-594
5422,743,930,6,-187
5423,705,35,1,740
5424,94,72,3,166
5425,712,401,9,311
5426,767,397,1,1164
5427,266,531,5,-265
5428,265,427,8,-162
5429,474,44,9,430
5430,781,303,1,1084
5431,219,195,4,414
5432,684,48,7,636
5433,901,631,6,270
5434,885,401,1,1286
5435,421,392,9,29
5436,216,395,4,611
5437,512,434,2,946
5438,321,893,4,1214
5439,230,848,9,-618
5440,898,747,4,1645
5441,235,522,2,757
5442,272,842,8,-570
5443,563,999,7,-436
5444,319,209,8,110
5445,513,729,3,1242
5446,633,130,6,503
5447,767,129,4,896
5448,204,390,5,-186
5449,759,679,1,1438
5450,663,383,1,1046
5451,895,123,4,1018
5452,926,573,3,1499
5453,327,638,3,965
5454,84,489,10,-405
5455,201,719,2,920
5456,108,162,4,270
5457,755,435,2,1190
5458,785,430,9,355
5459,67,943,2,1010
5460,75,228,8,-153
5461,766,448,3,1214
5462,216,204,3,420
5463,593,82,2,675
5464,905,574,5,331
5465,784,438,9,346
5466,872,903,6,-31
5467,96,665,9,-569
5468,212,128,7,84
5469,117,374,6,-257
5470,847,421,9,426
5471,729,888,6,-159
5472,643,386,2,1029
5473,849,46,9,803
5474,653,774,8,-121
5475,951,915,4,1866
5476,296,439,2,735
5477,868,314,3,1182
5478,255,145,9,110
5479,178,402,5,-224
5480,329,234,1,563
5481,851,266,6,585
5482,722,763,6,-41
5483,925,80,1,1005
5484,894,894,6,0
5485,820,636,8,184
5486,862,842,4,1704
5487,289,754,6,-465
5488,906,310,7,596
5489,828,808,10,20
5490,294,145,4,439
5491,842,959,10,-117
5492,920,692,8,228
5493,664,955,3,1619
5494,423,558,5,-135
5495,857,757,5,100
5496,297,866,1,1163
5497,657,984,5,-327
5498,990,660,2,1650
5499,800,806,10,-6
5500,490,897,8,-407
5501,900,12,3,912
5502,580,279,6,301
5503,835,98,8,737
5504,336,984,7,-648
5505,126,622,6,-496
5506,931,746,6,185
5507,564,787,8,-223
5508,21,369,7,-348
5509,988,549,10,439
5510,550,204,9,346
5511,522,664,1,1186
5512,286,622,8,-336
5513,641,831,10,-190
5514,285,347,3,632
5515,773,769,3,1542
5516,376,327,1,703
5517,487,763,8,-276
5518,163,432,2,595
5519,163,427,7,-264
5520,930,302,10,628
5521,687,995,5,-308
5522,288,218,6,70
5523,617,172,8,445
5524,201,504,5,-303
5525,295,964,9,-669
5526,8,894,10,-886
5527,809,127,9,682
5528,987,297,9,690
5529,145,917,4,1062
5530,173,286,6,-113
5531,267,826,5,-559
5532,818,351,8,467
5533,661,891,3,1552
5534,288,592,9,-304
5535,886,216,9,670
5536,604,895,6,-291
5537,657,661,6,-4
5538,192,478,10,-286
5539,399,854,5,-455
5540,272,79,10,193
5541,537,583,9,-46
5542,818,350,10,468
5543,648,181,5,467
5544,115,690,6,-575
5545,420,810,1,1230
5546,717,759,10,-42
5547,256,302,9,-46
5548,438,737,7,-299
5549,616,763,7,-147
5550,211,331,2,542
5551,569,342,9,227
5552,163,723,9,-560
5553,348,463,7,-115
5554,217,657,8,-440
5555,286,708,9,-422
5556,385,999,8,-614
5557,933,839,3,1772
5558,150,74,1,224
5559,975,78,4,1053
5560,255,289,8,-34
5561,587,896,9,-309
5562,16,505,7,-489
5563,503,929,2,1432
5564,752,677,5,75
5565,406,512,8,-106
5566,29,919,8,-890
5567,482,56,10,426
5568,977,240,3,1217
5569,582,274,8,308
5570,462,367,7,95
5571,354,15,6,339
5572,71,482,5,-411
5573,803,905,8,-102
5574,827,696,6,131
5575,182,78,3,260
5576,431,363,6,68
5577,343,475,10,-132
5578,87,917,2,1004
5579,432,250,10,182
5580,588,476,3,1064
5581,973,472,5,501
5582,547,180,7,367
5583,263,115,1,378
5584,188,561,10,-373
5585,753,61,7,692
5586,643,98,8,545
5587,81,947,10,-866
5588,362,344,8,18
5589,187,497,10,-310
5590,752,83,8,669
5591,83,41,3,124
5592,107,90,1,197
5593,625,383,8,242
5594,209,506,4,715
5595,711,69,2,780
5596,371,543,7,-172
5597,617,483,8,134
5598,591,836,6,-245
5599,170,98,2,268
5600,366,483,10,-117
5601,989,797,9,192
5602,951,727,10,224
5603,873,714,6,159
5604,360,716,9,-356
5605,40,125,2,165
5606,333,863,3,1196
5607,326,77,3,403
5608,203,326,9,-123
5609,221,115,3,336
5610,367,494,6,-127
5611,553,327,1,880
5612,848,290,6,558
5613,188,28,1,216
5614,450,415,10,35
5615,625,56,6,569
5616,567,677,9,-110
5617,549,483,8,66
5618,655,477,5,178
5619,582,907,8,-325
5620,385,794,9,-409
5621,899,573,3,1472
5622,621,123,2,744
5623,231,572,1,803
5624,511,326,3,837
5625,606,897,10,-291
5626,837,789,8,48
5627,878,424,2,1302
5628,2,857,2,859
5629,473,535,5,-62
5630,292,969,6,-677
5631,650,7,2,657
5632,464,410,2,874
5633,671,409,6,262
5634,18,623,3,641
5635,63,899,6,-836
5636,150,268,8,-118
5637,30,505,6,-475
5638,772,238,7,534
5639,525,610,5,-85
5640,998,356,8,642
5641,924,994,7,-70
5642,895,742,1,1637
5643,388,120,8,268
5644,987,699,9,288
5645,900,14,9,886
5646,959,541,5,418
5647,512,661,3,1173
5648,294,412,10,-118
5649,618,997,8,-379
5650,61,384,8,-323
5651,598,563,8,35
5652,674,785,9,-111
5653,79,629,10,-550
5654,861,614,9,247
5655,995,951,5,44
5656,687,192,5,495
5657,245,613,9,-368
5658,52,285,2,337
5659,769,484,5,285
5660,754,370,6,384
5661,437,950,5,-513
5662,169,860,9,-691
5663,583,912,3,1495
5664,247,320,2,567
5665,396,321,5,75
5666,94,657,7,-563
5667,116,556,5,-440
5668,906,264,7,642
5669,496,566,5,-70
5670,831,989,10,-158
5671,961,929,7,32
5672,758,461,8,297
5673,89,152,3,241
5674,644,480,3,1124
5675,151,149,8,2
5676,135,997,7,-862
5677,783,463,5,320
5678,481,347,6,134
5679,612,291,1,903
5680,920,174,5,746
5681,251,682,5,-431
5682,682,683,1,1365
5683,524,534,8,-10
5684,577,33,3,610
5685,928,930,5,-2
5686,952,979,5,-27
5687,810,731,3,1541
5688,32,383,8,-351
5689,283,506,1,789
5690,537,682,7,-145
5691,997,154,3,1151
5692,143,671,7,-528
5693,956,250,10,706
5694,312,270,7,42
5695,910,125,8,785
5696,743,316,1,1059
5697,863,712,2,1575
5698,417,305,9,112
5699,790,763,1,1553
5700,780,672,2,1452
5701,25,646,9,-621
5702,178,159,2,337
5703,584,955,2,1539
5704,124,699,10,-575
5705,978,130,9,848
5706,71,223,6,-152
5707,630,319,10,311
5708,52,561,8,-509
5709,201,964,3,1165
5710,239,593,3,832
5711,157,871,7,-714
5712,808,131,4,939
5713,416,938,4,1354
5714,536,417,2,953
5715,209,574,1,783
5716,404,184,8,220
5717,275,956,3,1231
5718,772,644,4,1416
5719,363,595,8,-232
5720,370,540,1,910
5721,903,223,8,680
5722,861,341,9,520
5723,868,79,10,789
5724,484,737,7,-253
5725,370,588,1,958
5726,181,780,7,-599
5727,994,806,2,1800
5728,104,18,3,122
5729,110,643,5,-533
5730,478,993,9,-515
5731,630,862,10,-232
5732,335,412,1,747
5733,116,804,2,920
5734,630,114,1,744
5735,596,49,6,547
5736,514,653,2,1167
5737,605,703,3,1308
5738,602,739,3,1341
5739,817,352,10,465
5740,217,9,5,208
5741,612,555,6,57
5742,225,14,9,211
5743,359,975,4,1334
5744,478,326,5,152
5745,552,618,10,-66
5746,608,947,7,-339
5747,708,283,1,991
5748,205,852,2,1057
5749,691,180,9,511
5750,264,657,1,921
5751,864,467,10,397
5752,192,168,1,360
5753,325,292,7,33
5754,75,572,8,-497
5755,767,305,4,1072
5756,345,325,2,670
5757,667,980,10,-313
5758,75,95,3,170
5759,196,608,7,-412
5760,675,856,1,1531
5761,971,423,8,548
5762,804,110,9,694
5763,94,588,7,-494
5764,167,178,1,345
5765,527,584,5,-57
5766,683,948,1,1631
5767,520,725,7,-205
5768,83,837,6,-754
5769,802,714,2,1516
5770,550,648,5,-98
5771,717,77,10,640
5772,272,314,6,-42
5773,216,378,8,-162
5774,730,725,6,5
5775,527,203,8,324
5776,609,483,8,126
5777,736,129,9,607
5778,40,1,6,39
5779,112,143,1,255
5780,585,67,3,652
5781,828,413,5,415
5782,835,217,6,618
5783,230,441,2,671
5784,487,323,4,810
5785,321,159,8,162
5786,408,731,4,1139
5787,208,6,4,214
5788,711,307,1,1018
5789,889,482,2,1371
5790,920,904,7,16
5791,524,369,5,155
5792,392,16,8,376
5793,793,15,3,808
5794,448,677,8,-229
5795,226,693,8,-467
5796,534,368,1,902
5797,387,6,8,381
5798,945,438,10,507
5799,460,379,5,81
5800,381,939,10,-558
5801,535,211,10,324
5802,625,160,7,465
5803,417,766,2,1183
5804,89,673,10,-584
5805,20,592,6,-572
5806,615,410,6,205
5807,916,833,2,1749
5808,500,287,2,787
5809,110,376,8,-266
5810,144,482,1,626
5811,611,413,3,1024
5812,503,654,10,-151
5813,446,180,8,266
5814,321,201,8,120
5815,876,424,9,452
5816,163,500,10,-337
5817,588,117,10,471
5818,324,242,10,82
5819,926,807,9,119
5820,854,918,5,-64
5821,961,24,3,985
5822,259,542,3,801
5823,814,625,2,1439
5824,886,167,7,719
5825,195,51,10,144
5826,981,528,7,453
5827,776,253,5,523
5828,258,721,3,979
5829,239,476,3,715
5830,867,263,7,604
5831,15,240,8,-225
5832,560,51,7,509
5833,358,502,1,860
5834,877,994,9,-117
5835,425,560,7,-135
5836,739,145,5,594
5837,409,775,1,1184
5838,826,726,7,100
5839,449,187,6,262
5840,120,306,4,426
5841,913,779,6,134
5842,737,836,7,-99
5843,438,741,9,-303
5844,269,140,5,129
5845,604,598,4,1202
5846,44,518,8,-474
5847,932,68,10,864
5848,545,274,8,271
5849,629,995,3,1624
5850,27,258,3,285
5851,340,415,2,755
5852,55,990,1,1045
5853,99,687,4,786
5854,97,779,9,-682
5855,471,630,1,1101
5856,821,224,5,597
5857,668,192,3,860
5858,368,485,6,-117
5859,347,806,7,-459
5860,494,667,3,1161
5861,561,622,3,1183
5862,537,238,1,775
5863,257,539,5,-282
5864,667,306,9,361
5865,452,548,9,-96
5866,453,101,6,352
5867,397,278,8,119
5868,785,897,5,-112
5869,166,718,5,-552
5870,93,518,9,-425
5871,611,482,3,1093
5872,289,90,6,199
5873,948,957,10,-9
5874,45,522,3,567
5875,837,508,9,329
5876,536,589,5,-53
5877,263,378,1,641
5878,667,593,1,1260
5879,291,246,10,45
5880,725,368,1,1093
5881,225,5,7,220
5882,342,972,9,-630
5883,417,871,4,1288
5884,146,494,3,640
5885,866,108,6,758
5886,299,678,2,977
5887,871,849,6,22
5888,764,405,6,359
5889,621,340,9,281
5890,419,933,5,-514
5891,577,510,4,1087
5892,689,903,7,-214
5893,299,533,9,-234
5894,377,391,6,-14
5895,427,39,6,388
5896,271,273,2,544
5897,925,181,9,744
5898,485,700,10,-215
5899,517,921,2,1438
5900,152,378,6,-226
5901,203,411,7,-208
5902,734,317,1,1051
5903,287,155,4,442
5904,722,886,8,-164
5905,557,271,8,286
5906,931,616,1,1547
5907,370,668,8,-298
5908,153,78,6,75
5909,263,460,4,723
5910,198,64,4,262
5911,942,725,7,217
5912,676,934,10,-258
5913,791,371,4,1162
5914,291,469,4,760
5915,354,89,8,265
5916,888,273,8,615
5917,464,243,9,221
5918,744,563,2,1307
5919,174,274,5,-100
5920,95,823,6,-728
5921,709,71,6,638
5922,175,304,5,-129
5923,157,545,10,-388
5924,808,847,9,-39
5925,885,972,9,-87
5926,105,864,9,-759
5927,694,364,1,1058
5928,249,484,6,-235
5929,59,108,3,167
5930,742,765,4,1507
5931,338,20,7,318
5932,595,576,8,19
5933,861,193,8,668
5934,647,528,9,119
5935,325,580,2,905
5936,299,120,4,419
5937,494,488,1,982
5938,835,965,4,1800
5939,763,616,2,1379
5940,606,875,10,-269
5941,253,35,10,218
5942,558,554,9,4
5943,891,565,3,1456
5944,712,90,8,622
5945,689,108,10,581
5946,900,923,2,1823
5947,674,528,8,146
5948,678,809,7,-131
5949,51,573,4,624
5950,717,258,5,459
5951,839,71,6,768
5952,541,89,1,630
5953,594,877,4,1471
5954,486,677,3,1163
5955,728,151,10,577
5956,992,841,2,1833
5957,448,971,9,-523
5958,178,233,7,-55
5959,139,965,2,1104
5960,892,317,5,575
5961,807,450,10,357
5962,272,990,5,-718
5963,592,378,4,970
5964,738,18,5,720
5965,196,191,6,5
5966,143,536,7,-393
5967,191,242,10,-51
5968,356,894,7,-538
5969,886,540,2,1426
5970,357,261,6,96
5971,628,422,1,1050
5972,897,465,5,432
5973,698,283,1,981
5974,931,803,10,128
5975,582,222,6,360
5976,588,379,2,967
5977,503,164,4,667
5978,500,394,10,106
5979,317,304,5,13
5980,471,269,7,202
5981,833,742,1,1575
5982,891,726,5,165
5983,918,109,1,1027
5984,632,377,4,1009
5985,615,395,2,1010
5986,71,190,2,261
5987,30,79,6,-49
5988,913,784,9,129
5989,237,745,10,-508
5990,841,59,3,900
5991,98,600,6,-502
5992,911,474,4,1385
5993,578,400,5,178
5994,384,502,7,-118
5995,951,228,10,723
5996,262,746,5,-484
5997,342,563,6,-221
5998,956,539,5,417
5999,614,830,7,-216
6000,660,960,7,-300
6001,692,459,3,1151
6002,207,681,2,888
6003,453,727,3,1180
6004,891,439,4,1330
6005,373,163,3,536
6006,76,510,6,-434
6007,171,168,2,339
6008,871,788,3,1659
6009,498,655,8,-157
6010,121,275,10,-154
6011,940,843,2,1783
6012,115,469,5,-354
6013,681,5,3,686
6014,701,638,7,63
6015,261,729,1,990
6016,471,341,2,812
6017,855,416,6,439
6018,250,397,7,-147
6019,647,727,9,-80
6020,175,985,1,1160
6021,190,326,8,-136
6022,264,275,9,-11
6023,345,315,10,30
6024,676,970,4,1646
6025,173,992,1,1165
6026,492,857,8,-365
6027,322,251,2,573
6028,442,187,7,255
6029,821,879,8,-58
6030,566,571,2,1137
6031,233,946,9,-713
6032,611,419,4,1030
6033,670,391,10,279
6034,147,391,2,538
6035,80,445,1,525
6036,452,572,2,1024
6037,43,363,1,406
6038,668,317,5,351
6039,435,346,2,781
6040,662,766,1,1428
6041,264,929,1,1193
6042,861,923,9,-62
6043,953,665,5,288
6044,805,959,3,1764
6045,884,948,10,-64
6046,431,406,7,25
6047,335,543,8,-208
6048,625,75,10,550
6049,528,101,7,427
6050,143,150,9,-7
6051,299,253,4,552
6052,677,304,1,981
6053,977,309,10,668
6054,148,151,5,-3
6055,178,825,5,-647
6056,830,558,7,272
6057,412,349,10,63
6058,797,61,9,736
6059,361,588,10,-227
6060,973,498,7,475
6061,843,783,5,60
6062,824,241,2,1065
6063,123,627,1,750
6064,942,654,5,288
6065,177,605,6,-428
6066,89,94,9,-5
6067,292,163,10,129
6068,460,886,10,-426
6069,174,487,5,-313
6070,373,671,5,-298
6071,607,417,4,1024
6072,415,966,2,1381
6073,671,510,4,1181
6074,385,79,4,464
6075,210,884,1,1094
6076,185,66,7,119
6077,825,306,1,1131
6078,747,473,10,274
6079,362,900,4,1262
6080,524,721,1,1245
6081,90,654,10,-564
6082,310,594,9,-284
6083,712,426,10,286
6084,970,635,7,335
6085,886,256,1,1142
6086,244,94,8,150
6087,689,641,7,48
6088,408,820,7,-412
6089,898,514,3,1412
6090,525,943,5,-418
6091,799,454,4,1253
6092,619,813,1,1432
6093,397,555,2,952
6094,997,809,8,188
6095,795,115,8,680
6096,413,543,4,956
6097,84,300,3,384
6098,325,259,1,584
6099,753,83,4,836
6100,61,248,8,-187
6101,343,148,10,195
6102,659,212,6,447
6103,913,474,10,439
6104,402,207,2,609
6105,450,332,5,118
6106,449,284,8,165
6107,895,112,10,783
6108,784,490,8,294
6109,370,445,10,-75
6110,325,883,2,1208
6111,437,909,1,1346
6112,977,182,5,795
6113,923,831,9,92
6114,580,343,1,923
6115,709,895,10,-186
6116,755,151,7,604
6117,736,106,8,630
6118,60,495,5,-435
6119,678,207,7,471
6120,169,518,8,-349
6121,960,480,1,1440
6122,207,847,7,-640
6123,200,764,3,964
6124,340,285,9,55
6125,270,146,5,124
6126,14,599,3,613
6127,229,297,2,526
6128,879,801,10,78
6129,545,986,1,1531
6130,63,439,2,502
6131,214,957,8,-743
6132,380,986,10,-606
6133,241,753,4,994
6134,887,608,5,279
6135,485,896,9,-411
6136,216,19,4,235
6137,350,648,10,-298
6138,818,615,7,203
6139,212,224,7,-12
6140,311,930,7,-619
6141,735,785,6,-50
6142,341,717,1,1058
6143,6,632,9,-626
6144,624,134,10,490
6145,83,101,6,-18
6146,994,879,6,115
6147,214,222,1,436
6148,921,579,2,1500
6149,651,40,7,611
6150,233,6,6,227
6151,595,657,6,-62
6152,513,544,8,-31
6153,952,783,5,169
6154,763,961,4,1724
6155,248,892,6,-644
6156,696,766,5,-70
6157,438,886,10,-448
6158,244,660,2,904
6159,723,656,3,1379
6160,314,55,9,259
6161,80,848,9,-768
6162,677,394,9,283
6163,830,534,6,296
6164,368,296,7,72
6165,385,602,8,-217
6166,238,674,7,-436
6167,21,734,6,-713
6168,850,866,9,-16
6169,131,876,2,1007
6170,282,409,10,-127
6171,834,979,4,1813
6172,424,556,9,-132
6173,308,423,3,731
6174,532,112,1,644
6175,201,518,1,719
6176,822,957,5,-135
6177,43,236,9,-193
6178,844,969,4,1813
6179,914,606,1,1520
6180,898,549,7,349
6181,148,667,10,-519
6182,173,225,5,-52
6183,753,219,1,972
6184,606,541,8,65
6185,584,464,6,120
6186,888,506,8,382
6187,816,825,5,-9
6188,866,784,2,1650
6189,966,242,5,724
6190,642,12,4,654
6191,754,3,2,757
6192,64,589,5,-525
6193,981,129,2,1110
6194,810,978,8,-168
6195,757,945,1,1702
6196,302,287,7,15
6197,127,33,10,94
6198,386,556,5,-170
6199,48,293,2,341
6200,76,363,6,-287
6201,215,394,10,-179
6202,5,641,3,646
6203,466,444,8,22
6204,397,973,9,-576
6205,252,956,3,1208
6206,409,544,4,953
6207,148,203,9,-55
6208,226,132,3,358
6209,488,691,7,-203
6210,9,773,9,-764
6211,519,408,4,927
6212,676,985,4,1661
6213,721,524,4,1245
6214,702,648,6,54
6215,237,891,5,-654
6216,283,460,9,-177
6217,781,718,9,63
6218,164,684,10,-520
6219,184,360,3,544
6220,929,593,9,336
6221,269,34,10,235
6222,422,321,4,743
6223,935,822,5,113
6224,256,49,2,305
6225,108,593,9,-485
6226,801,10,5,791
6227,20,184,10,-164
6228,348,576,9,-228
6229,817,220,1,1037
6230,822,42,1,864
6231,173,320,4,493
6232,132,895,9,-763
6233,708,990,6,-282
6234,770,535,4,1305
6235,683,605,7,78
6236,150,18,10,132
6237,949,899,5,50
6238,602,694,5,-92
6239,202,891,7,-689
6240,18,140,7,-122
6241,798,193,8,605
6242,812,924,5,-112
6243,794,673,10,121
6244,637,301,10,336
6245,835,24,10,811
6246,428,564,8,-136
6247,430,440,5,-10
6248,919,373,6,546
6249,950,485,9,465
6250,740,289,5,451
6251,324,988,10,-664
6252,988,706,8,282
6253,12,188,1,200
6254,427,842,8,-415
6255,231,565,6,-334
6256,979,481,2,1460
6257,810,861,4,1671
6258,954,728,8,226
6259,342,383,9,-41
6260,217,874,1,1091
6261,39,217,8,-178
6262,580,378,9,202
6263,550,964,2,1514
6264,805,223,5,582
6265,861,243,5,618
6266,652,5,9,647
6267,582,973,8,-391
6268,852,138,9,714
6269,464,661,7,-197
6270,185,493,4,678
6271,539,8,1,547
6272,367,971,3,1338
6273,625,816,7,-191
6274,372,585,2,957
6275,669,847,4,1516
6276,643,770,9,-127
6277,579,842,6,-263
6278,640,61,3,701
6279,978,482,5,496
6280,290,59,10,231
6281,371,925,4,1296
6282,244,688,8,-444
6283,102,50,10,52
6284,398,881,2,1279
6285,990,242,4,1232
